# x_m,y_m,w_tr_right_m,w_tr_left_m
-54.0768,21.6570,1.3343,1.3331
-54.0768,21.7150,1.3343,1.3343
-54.0768,21.7729,1.3343,1.3343
-54.0768,21.8309,1.3343,1.3343
-54.0768,21.8888,1.3343,1.3343
-54.1348,21.9468,1.3343,1.3922
-54.1928,22.0048,1.3343,1.3922
-54.2507,22.0627,1.3343,1.3922
-54.3087,22.1207,1.3343,1.3922
-54.3087,22.1786,1.3343,1.3343
-54.3666,22.2366,1.2764,1.3343
-54.3666,22.2946,1.2764,1.3343
-54.3666,22.3525,1.2764,1.3343
-54.3666,22.4105,1.2764,1.3343
-54.3666,22.4684,1.3343,1.3343
-54.4246,22.5264,1.3343,1.3922
-54.4246,22.5844,1.3922,1.3922
-54.4826,22.6423,1.3922,1.3922
-54.5405,22.7003,1.3922,1.3922
-54.5985,22.7582,1.3343,1.3922
-54.5985,22.8162,1.3343,1.3343
-54.6564,22.8742,1.2764,1.3343
-54.6564,22.9321,1.2764,1.3343
-54.6564,22.9901,1.2764,1.3343
-54.6564,22.9901,1.2804,1.3343
-54.6564,23.0480,1.3381,1.3343
-54.7144,23.1060,1.3381,1.3922
-54.7144,23.1640,1.3959,1.3922
-54.7724,23.2219,1.3959,1.4502
-54.8303,23.2799,1.3959,1.4502
-54.8303,23.3378,1.3959,1.3922
-54.8883,23.3958,1.3381,1.3922
-54.8883,23.4538,1.3381,1.3343
-54.9462,23.5117,1.2804,1.3343
-54.9462,23.5697,1.2804,1.3343
-54.9462,23.6276,1.2804,1.3343
-54.9462,23.6856,1.3381,1.3343
-55.0042,23.7436,1.3381,1.3922
-55.0042,23.8015,1.3959,1.3922
-55.0622,23.8595,1.3959,1.4502
-55.1201,23.9174,1.3959,1.4502
-55.1201,23.9754,1.3959,1.3922
-55.1781,24.0334,1.3381,1.3922
-55.1781,24.0913,1.3381,1.3343
-55.2360,24.1493,1.2804,1.3343
-55.2360,24.2072,1.2804,1.3343
-55.2360,24.2652,1.2804,1.3343
-55.2360,24.3232,1.3381,1.3381
-55.2940,24.3811,1.3381,1.3959
-55.2940,24.4391,1.3959,1.3959
-55.3520,24.4970,1.3959,1.4536
-55.4099,24.5550,1.3959,1.4536
-55.4099,24.6130,1.3959,1.3959
-55.4679,24.6709,1.3381,1.3959
-55.4679,24.7289,1.3381,1.3381
-55.4679,24.7868,1.3381,1.3381
-55.4679,24.8448,1.3381,1.3381
-55.4679,24.9028,1.3381,1.3381
-55.5258,24.9607,1.3381,1.3959
-55.5258,25.0187,1.3959,1.3959
-55.5838,25.0766,1.3959,1.3959
-55.6418,25.1346,1.3959,1.3959
-55.6997,25.1926,1.3959,1.3959
-55.7577,25.2505,1.3381,1.3959
-55.7577,25.3085,1.3381,1.3381
-55.7577,25.3664,1.3381,1.3381
-55.7577,25.4244,1.3381,1.3381
-55.7577,25.4824,1.3381,1.3381
-55.7577,25.5403,1.3381,1.3381
-55.8156,25.5983,1.3381,1.3959
-55.8156,25.5983,1.4019,1.3959
-55.8736,25.6562,1.4019,1.4536
-55.9316,25.7142,1.4019,1.4536
-55.9895,25.7722,1.4019,1.4536
-55.9895,25.8301,1.4019,1.3959
-56.0475,25.8881,1.3444,1.3959
-56.0475,25.9460,1.3444,1.3381
-56.0475,26.0040,1.3444,1.3381
-56.0475,26.0620,1.3444,1.3381
-56.0475,26.1199,1.3444,1.3381
-56.1054,26.1779,1.3444,1.3959
-56.1054,26.2358,1.4019,1.3959
-56.1634,26.2938,1.4019,1.4536
-56.2214,26.3518,1.4019,1.4536
-56.2793,26.4097,1.4019,1.4536
-56.2793,26.4677,1.4019,1.3959
-56.3373,26.5256,1.3444,1.3959
-56.3373,26.5836,1.3444,1.3381
-56.3373,26.6416,1.3444,1.3381
-56.3373,26.6995,1.3444,1.3381
-56.3952,26.7575,1.3444,1.3959
-56.3952,26.8154,1.4019,1.3959
-56.4532,26.8734,1.4019,1.4536
-56.4532,26.9314,1.4594,1.4594
-56.4532,26.9893,1.4594,1.4594
-56.5112,27.0473,1.4019,1.4594
-56.5112,27.1052,1.4019,1.4019
-56.5691,27.1632,1.3444,1.4019
-56.5691,27.2212,1.3444,1.3444
-56.6271,27.2791,1.3444,1.3444
-56.6850,27.3371,1.3444,1.4019
-56.6850,27.3950,1.4019,1.4019
-56.7430,27.4530,1.4019,1.4594
-56.7430,27.5110,1.4594,1.4594
-56.7430,27.5689,1.4594,1.4594
-56.7430,27.6269,1.4594,1.4594
-56.8010,27.6848,1.4019,1.4594
-56.8010,27.7428,1.4019,1.4019
-56.8589,27.8008,1.3444,1.4019
-56.8589,27.8587,1.3444,1.3444
-56.9169,27.9167,1.3444,1.3444
-56.9748,27.9746,1.3444,1.4019
-56.9748,28.0326,1.4019,1.4019
-57.0328,28.0906,1.4019,1.4594
-57.0328,28.1485,1.4594,1.4594
-57.0328,28.2065,1.4594,1.4594
-57.0328,28.2644,1.4594,1.4594
-57.0328,28.2644,1.4674,1.4594
-57.0908,28.3224,1.4102,1.4594
-57.0908,28.3804,1.4102,1.4019
-57.1487,28.4383,1.3531,1.4019
-57.2067,28.4963,1.3531,1.4019
-57.2646,28.5542,1.3531,1.4019
-57.2646,28.6122,1.4102,1.4019
-57.3226,28.6702,1.4102,1.4594
-57.3226,28.7281,1.4674,1.4594
-57.3226,28.7861,1.4674,1.4594
-57.3226,28.8440,1.4674,1.4594
-57.3226,28.9020,1.4674,1.4594
-57.3806,28.9600,1.4102,1.4594
-57.3806,29.0179,1.4102,1.4019
-57.4385,29.0759,1.3531,1.4019
-57.4965,29.1338,1.3531,1.4019
-57.5544,29.1918,1.3531,1.4019
-57.5544,29.2498,1.4102,1.4019
-57.6124,29.3077,1.4102,1.4594
-57.6124,29.3657,1.4674,1.4594
-57.6124,29.4236,1.4674,1.4594
-57.6124,29.4816,1.4674,1.4594
-57.6704,29.5396,1.4102,1.4594
-57.6704,29.5975,1.4102,1.4674
-57.6704,29.6555,1.4102,1.4102
-57.7283,29.7134,1.3531,1.4102
-57.7863,29.7714,1.3531,1.4102
-57.7863,29.8294,1.4102,1.4102
-57.8442,29.8873,1.4102,1.4674
-57.8442,29.9453,1.4674,1.4674
-57.9022,30.0032,1.4674,1.5247
-57.9022,30.0612,1.4674,1.5247
-57.9022,30.1192,1.4674,1.4674
-57.9602,30.1771,1.4102,1.4674
-57.9602,30.2351,1.4102,1.4102
-58.0181,30.2930,1.3531,1.4102
-58.0181,30.3510,1.3531,1.3531
-58.0761,30.4090,1.3531,1.4102
-58.0761,30.4669,1.4102,1.4102
-58.1340,30.5249,1.4102,1.4674
-58.1340,30.5828,1.4674,1.4674
-58.1920,30.6408,1.4674,1.5247
-58.1920,30.6988,1.4674,1.5247
-58.1920,30.7567,1.4674,1.4674
-58.2500,30.8147,1.4102,1.4674
-58.2500,30.8726,1.4102,1.4102
-58.2500,30.8726,1.4209,1.4102
-58.3079,30.9306,1.4209,1.4102
-58.3659,30.9886,1.4209,1.4102
-58.4238,31.0465,1.4209,1.4674
-58.4238,31.1045,1.4777,1.4674
-58.4818,31.1624,1.4777,1.5247
-58.4818,31.2204,1.4777,1.5247
-58.4818,31.2784,1.4777,1.5247
-58.4818,31.3363,1.4777,1.5247
-58.4818,31.3943,1.4777,1.4674
-58.5398,31.4522,1.4209,1.4674
-58.5977,31.5102,1.4209,1.4674
-58.6557,31.5682,1.4209,1.4674
-58.7136,31.6261,1.4209,1.4674
-58.7136,31.6841,1.4777,1.4674
-58.7716,31.7420,1.4777,1.5247
-58.7716,31.8000,1.5346,1.5247
-58.7716,31.8580,1.5346,1.5247
-58.7716,31.9159,1.5346,1.5247
-58.7716,31.9739,1.5346,1.5247
-58.8296,32.0318,1.4777,1.5247
-58.8296,32.0898,1.4777,1.4674
-58.8875,32.1478,1.4777,1.4674
-58.9455,32.2057,1.4777,1.5346
-59.0034,32.2637,1.4777,1.5346
-59.0614,32.3216,1.4777,1.5346
-59.0614,32.3796,1.5346,1.5346
-59.1194,32.4376,1.5346,1.5915
-59.1194,32.4955,1.5915,1.5915
-59.1773,32.5535,1.5915,1.6486
-59.1773,32.6114,1.5915,1.6486
-59.1773,32.6694,1.5915,1.5915
-59.2353,32.7274,1.5346,1.5915
-59.2353,32.7853,1.5346,1.5346
-59.2932,32.8433,1.5346,1.5346
-59.3512,32.9012,1.5346,1.5346
-59.4092,32.9592,1.5346,1.5915
-59.4092,33.0172,1.5915,1.5915
-59.4671,33.0751,1.5915,1.6486
-59.4671,33.1331,1.6486,1.6486
-59.5251,33.1910,1.6486,1.7056
-59.5830,33.2490,1.6486,1.7056
-59.6410,33.3070,1.6486,1.7056
-59.6410,33.3649,1.6486,1.6486
-59.6990,33.4229,1.5915,1.6486
-59.6990,33.4808,1.5915,1.5915
-59.7569,33.5388,1.5346,1.5915
-59.7569,33.5388,1.6031,1.5915
-59.8149,33.5968,1.6031,1.6486
-59.8149,33.6547,1.6597,1.6486
-59.8728,33.7127,1.6597,1.7056
-59.8728,33.7706,1.7164,1.7056
-59.9308,33.8286,1.7164,1.7628
-59.9888,33.8866,1.7164,1.7628
-60.0467,33.9445,1.7164,1.7628
-60.1047,34.0025,1.7164,1.7628
-60.1047,34.0604,1.7164,1.7056
-60.1626,34.1184,1.6597,1.7056
-60.1626,34.1764,1.6597,1.6486
-60.2206,34.2343,1.6031,1.6486
-60.2786,34.2923,1.6031,1.6486
-60.2786,34.3502,1.6597,1.6486
-60.3365,34.4082,1.6597,1.7056
-60.3365,34.4662,1.7164,1.7056
-60.3945,34.5241,1.7164,1.7628
-60.3945,34.5821,1.7732,1.7628
-60.4524,34.6400,1.7732,1.7628
-60.5104,34.6980,1.7164,1.7628
-60.5104,34.7560,1.7164,1.7056
-60.5684,34.8139,1.6597,1.7056
-60.5684,34.8719,1.6597,1.7164
-60.6263,34.9298,1.6597,1.7164
-60.6843,34.9878,1.6597,1.7164
-60.7422,35.0458,1.6597,1.7164
-60.8002,35.1037,1.6597,1.7164
-60.8582,35.1617,1.6597,1.7164
-60.9161,35.2196,1.6597,1.7164
-60.9741,35.2776,1.6597,1.7164
-60.9741,35.3356,1.7164,1.7164
-61.0320,35.3935,1.7164,1.7732
-61.0320,35.4515,1.7164,1.7732
-61.0320,35.5094,1.7164,1.7732
-61.0320,35.5674,1.7164,1.7164
-61.0900,35.6254,1.6597,1.7164
-61.1480,35.6833,1.6597,1.7164
-61.2059,35.7413,1.6597,1.7164
-61.2639,35.7992,1.6597,1.7164
-61.3218,35.8572,1.6597,1.7164
-61.3798,35.9152,1.6597,1.7164
-61.4378,35.9731,1.6597,1.7164
-61.4378,36.0311,1.7164,1.7164
-61.4957,36.0890,1.7164,1.7732
-61.4957,36.1470,1.7732,1.7732
-61.5537,36.1470,1.7855,1.8301
-61.5537,36.2050,1.8420,1.8301
-61.6116,36.2629,1.7855,1.8301
-61.6116,36.3209,1.7855,1.7732
-61.6696,36.3788,1.7291,1.7732
-61.6696,36.4368,1.7291,1.7164
-61.7276,36.4948,1.7291,1.7164
-61.7855,36.5527,1.7291,1.7164
-61.8435,36.6107,1.7291,1.7164
-61.9014,36.6686,1.7291,1.7164
-61.9594,36.7266,1.7291,1.7732
-61.9594,36.7846,1.7855,1.7732
-62.0174,36.8425,1.7855,1.8301
-62.0174,36.9005,1.8420,1.8301
-62.0753,36.9584,1.8420,1.8301
-62.1333,37.0164,1.8420,1.8301
-62.1912,37.0744,1.8420,1.8301
-62.2492,37.1323,1.8420,1.8301
-62.3072,37.1903,1.8420,1.8301
-62.3651,37.2482,1.8420,1.8301
-62.4231,37.3062,1.8420,1.8301
-62.4810,37.3642,1.8420,1.8301
-62.5390,37.4221,1.8420,1.8870
-62.5390,37.4801,1.8986,1.8986
-62.5970,37.5380,1.8986,1.9552
-62.5970,37.5960,1.9552,1.9552
-62.6549,37.6540,1.9552,2.0120
-62.7129,37.7119,1.9552,2.0120
-62.7708,37.7699,1.9552,2.0120
-62.8288,37.8278,1.9552,2.0120
-62.8868,37.8858,1.9552,2.0120
-62.9447,37.9438,1.9552,2.0120
-63.0027,38.0017,1.9552,2.0120
-63.0606,38.0597,1.9552,2.0120
-63.1186,38.1176,1.9552,2.0120
-63.1766,38.1756,1.9552,2.0120
-63.2345,38.2336,1.9552,2.0120
-63.2925,38.2915,1.9552,2.0120
-63.2925,38.3495,2.0120,2.0120
-63.2925,38.4074,2.0120,2.0120
-63.2925,38.4654,2.0120,2.0120
-63.2925,38.5234,2.0120,2.0120
-63.3504,38.5813,2.0120,2.0120
-63.4084,38.6393,2.0120,2.0120
-63.4664,38.6972,2.0120,2.0120
-63.5243,38.7552,2.0120,2.0120
-63.5823,38.8132,2.0120,2.0120
-63.6402,38.8132,2.0245,2.0688
-63.6982,38.8711,2.0245,2.0688
-63.7562,38.9291,2.0245,2.0688
-63.8141,38.9870,2.0245,2.0688
-63.8721,39.0450,2.0245,2.0688
-63.9300,39.1030,2.0245,2.0688
-63.9880,39.1609,2.0245,2.0688
-64.0460,39.2189,2.0245,2.0688
-64.1039,39.2768,2.0245,2.0688
-64.1619,39.3348,2.0245,2.0688
-64.2198,39.3928,2.0245,2.0688
-64.2778,39.4507,2.0245,2.0688
-64.3358,39.5087,2.0245,2.0688
-64.3937,39.5666,2.0245,2.0688
-64.4517,39.6246,2.0245,2.0688
-64.5096,39.6826,2.0245,2.0688
-64.5676,39.7405,2.0245,2.0688
-64.6256,39.7985,2.0245,2.0688
-64.6256,39.8564,2.0809,2.0688
-64.6835,39.9144,2.0809,2.1256
-64.6835,39.9724,2.1375,2.1256
-64.7415,40.0303,2.1375,2.1826
-64.7994,40.0883,2.1375,2.1826
-64.7994,40.1462,2.1941,2.1941
-64.8574,40.2042,2.1941,2.1941
-64.9154,40.2622,2.1941,2.1941
-64.9733,40.3201,2.1941,2.1941
-65.0313,40.3781,2.1941,2.1941
-65.0892,40.4360,2.1941,2.1941
-65.1472,40.4940,2.1941,2.1941
-65.2052,40.5520,2.1941,2.1941
-65.2631,40.6099,2.1941,2.1941
-65.3211,40.6679,2.1941,2.1941
-65.3790,40.7258,2.1941,2.1941
-65.4370,40.7838,2.1941,2.1941
-65.4950,40.8418,2.1941,2.1941
-65.5529,40.8997,2.1941,2.1941
-65.6109,40.9577,2.1941,2.1941
-65.6688,41.0156,2.1941,2.1941
-65.7268,41.0736,2.1941,2.1941
-65.7848,41.1316,2.1941,2.1941
-65.8427,41.1895,2.1941,2.1941
-65.9007,41.2475,2.1941,2.1941
-65.9586,41.3054,2.1941,2.1941
-66.0166,41.3634,2.1941,2.1941
-66.0746,41.4214,2.1941,2.1941
-66.1325,41.4214,2.2071,2.2508
-66.1905,41.4793,2.2071,2.2508
-66.2484,41.5373,2.2071,2.2508
-66.3064,41.5952,2.2071,2.2508
-66.3644,41.6532,2.2071,2.2508
-66.4223,41.7112,2.2071,2.2508
-66.4803,41.7691,2.2071,2.2508
-66.5382,41.8271,2.2071,2.2508
-66.5962,41.8850,2.2071,2.2508
-66.6542,41.9430,2.2071,2.2508
-66.7121,42.0010,2.2071,2.2508
-66.7701,42.0589,2.2071,2.2508
-66.8280,42.1169,2.2071,2.2508
-66.8860,42.1748,2.2071,2.2508
-66.9440,42.2328,2.2071,2.2508
-67.0019,42.2908,2.2071,2.2508
-67.0599,42.3487,2.2071,2.2508
-67.1178,42.4067,2.2071,2.2508
-67.1758,42.4646,2.2071,2.2508
-67.2338,42.5226,2.2071,2.2508
-67.2917,42.5806,2.2071,2.2508
-67.3497,42.6385,2.2071,2.2508
-67.4076,42.6965,2.2071,2.2508
-67.4076,42.7544,2.2634,2.2634
-67.4656,42.8124,2.2634,2.2634
-67.5236,42.8704,2.2634,2.2634
-67.5815,42.9283,2.2634,2.2634
-67.6395,42.9863,2.2634,2.2634
-67.6974,43.0442,2.2634,2.2634
-67.7554,43.1022,2.2634,2.2634
-67.8134,43.1602,2.2634,2.2634
-67.8713,43.2181,2.2634,2.2634
-67.9293,43.2761,2.2634,2.2634
-67.9872,43.3340,2.2634,2.2634
-68.0452,43.3920,2.2634,2.2634
-68.1032,43.4500,2.2634,2.2634
-68.1611,43.5079,2.2634,2.2634
-68.2191,43.5659,2.2634,2.2634
-68.2770,43.6238,2.2634,2.2634
-68.3350,43.6818,2.2634,2.2634
-68.3930,43.7398,2.2634,2.2634
-68.4509,43.7977,2.2634,2.2634
-68.5089,43.8557,2.2634,2.2634
-68.5668,43.9136,2.2634,2.2634
-68.6248,43.9716,2.2634,2.2634
-68.6828,44.0296,2.2634,2.2634
-68.7407,44.0875,2.2634,2.2634
-68.7987,44.0875,2.2775,2.3198
-68.8566,44.1455,2.2775,2.3198
-68.9146,44.2034,2.2775,2.3198
-68.9726,44.2614,2.2775,2.3198
-69.0305,44.3194,2.2775,2.3198
-69.0885,44.3773,2.2775,2.3198
-69.0885,44.4353,2.2775,2.2634
-69.1464,44.4932,2.2215,2.2634
-69.1464,44.5512,2.2215,2.2071
-69.2044,44.6092,2.2215,2.2071
-69.2624,44.6671,2.2215,2.2071
-69.3203,44.7251,2.2215,2.2071
-69.3783,44.7830,2.2215,2.2071
-69.4362,44.8410,2.2215,2.2071
-69.4942,44.8990,2.2215,2.2071
-69.5522,44.9569,2.2215,2.2071
-69.6101,45.0149,2.2215,2.2071
-69.6681,45.0728,2.2215,2.2071
-69.7260,45.1308,2.2215,2.2071
-69.7840,45.1888,2.2215,2.2071
-69.8420,45.2467,2.2215,2.2071
-69.8999,45.3047,2.2215,2.2071
-69.9579,45.3626,2.2215,2.2071
-70.0158,45.4206,2.2215,2.2775
-70.0738,45.4786,2.2215,2.2775
-70.1318,45.5365,2.2215,2.2775
-70.1897,45.5945,2.2215,2.2775
-70.2477,45.6524,2.2215,2.2775
-70.3056,45.7104,2.2215,2.2775
-70.3636,45.7684,2.2215,2.2775
-70.4216,45.8263,2.2215,2.2775
-70.4795,45.8843,2.2215,2.2775
-70.5375,45.9422,2.2215,2.2775
-70.5954,46.0002,2.2215,2.2775
-70.6534,46.0582,2.2215,2.2775
-70.7114,46.1161,2.2215,2.2775
-70.7693,46.1741,2.2215,2.2775
-70.8273,46.2320,2.2215,2.2775
-70.8852,46.2900,2.2215,2.2775
-70.9432,46.3480,2.2215,2.2775
-71.0012,46.4059,2.2215,2.2775
-71.0591,46.4639,2.2215,2.2775
-71.1171,46.5218,2.2215,2.2775
-71.1750,46.5798,2.2215,2.2775
-71.2330,46.6378,2.2215,2.2775
-71.2330,46.6957,2.2775,2.2775
-71.2910,46.6957,2.2929,2.3336
-71.2910,46.7537,2.3486,2.3336
-71.3489,46.8116,2.3486,2.3898
-71.4069,46.8696,2.3486,2.3898
-71.4648,46.9276,2.3486,2.3898
-71.5228,46.9855,2.3486,2.3898
-71.5808,47.0435,2.3486,2.3898
-71.6387,47.1014,2.3486,2.3898
-71.6967,47.1594,2.3486,2.3898
-71.7546,47.2174,2.3486,2.3898
-71.8126,47.2753,2.3486,2.3898
-71.8706,47.3333,2.3486,2.3898
-71.9285,47.3912,2.3486,2.3898
-71.9865,47.4492,2.3486,2.3898
-72.0444,47.5072,2.3486,2.3898
-72.1024,47.5651,2.3486,2.3898
-72.1604,47.6231,2.3486,2.3898
-72.2183,47.6810,2.3486,2.3898
-72.2763,47.7390,2.3486,2.3898
-72.3342,47.7970,2.3486,2.3898
-72.3922,47.8549,2.3486,2.3898
-72.4502,47.9129,2.3486,2.3898
-72.5081,47.9708,2.3486,2.3898
-72.5081,48.0288,2.4045,2.4045
-72.5661,48.0868,2.4045,2.4045
-72.6240,48.1447,2.4045,2.4045
-72.6820,48.2027,2.4045,2.4045
-72.7400,48.2606,2.4045,2.4045
-72.7979,48.3186,2.4045,2.4045
-72.8559,48.3766,2.4045,2.4045
-72.9138,48.4345,2.4045,2.4045
-72.9718,48.4925,2.4045,2.4045
-73.0298,48.5504,2.4045,2.4045
-73.0877,48.6084,2.4045,2.4045
-73.1457,48.6664,2.4045,2.4045
-73.2036,48.7243,2.4045,2.4045
-73.2616,48.7823,2.4045,2.4045
-73.3196,48.8402,2.4045,2.4045
-73.3775,48.8982,2.4045,2.4045
-73.4355,48.9562,2.4045,2.4045
-73.4934,49.0141,2.4045,2.4045
-73.5514,49.0721,2.4045,2.4045
-73.6094,49.1300,2.4045,2.4045
-73.6673,49.1880,2.4045,2.4045
-73.7253,49.2460,2.4045,2.4045
-73.7832,49.3039,2.4045,2.4045
-73.8412,49.3039,2.4205,2.4604
-73.8992,49.3619,2.4205,2.4604
-73.9571,49.4198,2.4205,2.4604
-74.0151,49.4778,2.4205,2.4604
-74.0730,49.5358,2.4205,2.4604
-74.1310,49.5937,2.4205,2.4604
-74.1890,49.6517,2.4205,2.4604
-74.2469,49.7096,2.4205,2.4604
-74.3049,49.7676,2.4205,2.4604
-74.3628,49.8256,2.4205,2.4604
-74.4208,49.8835,2.4205,2.4604
-74.4788,49.9415,2.4205,2.4604
-74.4788,49.9994,2.4205,2.4045
-74.5367,50.0574,2.3650,2.4045
-74.5367,50.1154,2.3650,2.3486
-74.5947,50.1733,2.3097,2.3486
-74.6526,50.2313,2.3097,2.3486
-74.7106,50.2892,2.3097,2.3486
-74.7686,50.3472,2.3097,2.3486
-74.8265,50.4052,2.3097,2.3486
-74.8845,50.4631,2.3097,2.3486
-74.8845,50.5211,2.3097,2.2929
-74.9424,50.5790,2.2545,2.2929
-74.9424,50.6370,2.2545,2.2373
-74.9424,50.6950,2.2545,2.2545
-75.0004,50.7529,2.1994,2.2545
-75.0584,50.8109,2.1994,2.2545
-75.1163,50.8688,2.1994,2.2545
-75.1743,50.9268,2.1994,2.2545
-75.1743,50.9848,2.1994,2.1994
-75.2322,51.0427,2.1445,2.1994
-75.2322,51.1007,2.1445,2.1445
-75.2902,51.1586,2.0898,2.1445
-75.2902,51.2166,2.0898,2.0898
-75.3482,51.2746,2.0352,2.0898
-75.3482,51.3325,2.0352,2.0352
-75.4061,51.3905,1.9808,2.0352
-75.4061,51.4484,1.9808,1.9808
-75.4641,51.5064,1.9267,1.9808
-75.4641,51.5644,1.9267,1.9267
-75.5220,51.6223,1.8727,1.9267
-75.5220,51.6803,1.8727,1.8727
-75.5800,51.7382,1.8191,1.8727
-75.5800,51.7962,1.8191,1.8191
-75.6380,51.8542,1.7656,1.8191
-75.6380,51.9121,1.7656,1.7656
-75.6959,51.9701,1.7125,1.7656
-75.6959,51.9701,1.7369,1.7656
-75.6959,52.0280,1.7369,1.7125
-75.7539,52.0860,1.6848,1.7125
-75.7539,52.1440,1.6848,1.6597
-75.8118,52.2019,1.6332,1.6597
-75.8118,52.2599,1.6332,1.6073
-75.8118,52.3178,1.5820,1.5552
-75.8118,52.3758,1.5313,1.5036
-75.8118,52.4338,1.4811,1.4525
-75.8118,52.4917,1.4315,1.4019
-75.8118,52.5497,1.3826,1.3518
-75.8698,52.6076,1.3343,1.3518
-75.8698,52.6656,1.3343,1.3025
-75.9278,52.7236,1.2869,1.3025
-75.8698,52.7815,1.3343,1.3343
-75.8118,52.7815,1.3679,1.3343
-75.7539,52.8395,1.3679,1.3679
-75.6959,52.8395,1.4031,1.3679
-75.6380,52.8974,1.4031,1.4031
-75.5800,52.8974,1.4397,1.4031
-75.5220,52.9554,1.4397,1.4397
-75.4641,52.9554,1.4777,1.4397
-75.4061,53.0134,1.4777,1.4777
-75.4061,53.0134,1.4754,1.4777
-75.3482,53.0713,1.4754,1.5170
-75.2902,53.0713,1.4754,1.5170
-75.2322,53.0713,1.4754,1.5170
-75.1743,53.0713,1.4754,1.5170
-75.1163,53.0713,1.4754,1.5170
-75.0584,53.0713,1.4754,1.5170
-75.0004,53.0713,1.4754,1.5170
-74.9424,53.0713,1.4754,1.5170
-74.8845,53.0713,1.5170,1.5170
-74.8265,53.1293,1.5170,1.5574
-74.7686,53.1293,1.5595,1.5574
-74.7106,53.1872,1.5595,1.5989
-74.6526,53.1872,1.5595,1.5574
-74.5947,53.2452,1.5170,1.5574
-74.5367,53.2452,1.5170,1.5170
-74.4788,53.2452,1.5170,1.5170
-74.4208,53.2452,1.5170,1.5170
-74.3628,53.2452,1.5170,1.5170
-74.3049,53.2452,1.5170,1.5170
-74.2469,53.2452,1.5170,1.5170
-74.1890,53.2452,1.5170,1.5170
-74.1310,53.2452,1.5170,1.5170
-74.0730,53.2452,1.5170,1.4754
-74.0151,53.2452,1.5170,1.4754
-73.9571,53.2452,1.5170,1.4754
-73.8992,53.2452,1.5170,1.4754
-73.8412,53.2452,1.5170,1.4754
-73.7832,53.2452,1.5170,1.4754
-73.7253,53.2452,1.5170,1.4754
-73.6673,53.2452,1.5170,1.4754
-73.6094,53.2452,1.5170,1.4754
-73.5514,53.2452,1.5170,1.4754
-73.4934,53.2452,1.5170,1.4754
-73.4355,53.2452,1.5170,1.4754
-73.3775,53.2452,1.5170,1.4754
-73.3196,53.3032,1.4754,1.4754
-73.2616,53.3032,1.4754,1.4350
-73.2036,53.3611,1.4754,1.4350
-73.1457,53.4191,1.4754,1.4754
-73.0877,53.4191,1.5170,1.4754
-73.0298,53.4191,1.5170,1.4754
-72.9718,53.4191,1.5170,1.4754
-72.9138,53.4191,1.5170,1.4754
-72.8559,53.4191,1.5170,1.4754
-72.7979,53.4191,1.5170,1.4754
-72.7400,53.4191,1.5170,1.4754
-72.7400,53.4191,1.4777,1.4754
-72.6820,53.4191,1.4777,1.4754
-72.6240,53.4191,1.4777,1.4754
-72.5661,53.4191,1.4777,1.4754
-72.5081,53.4191,1.4777,1.4754
-72.4502,53.4191,1.4777,1.4754
-72.3922,53.4191,1.4777,1.4754
-72.3342,53.4191,1.4777,1.4754
-72.2763,53.4191,1.4777,1.4754
-72.2183,53.4191,1.4777,1.4754
-72.1604,53.4191,1.4777,1.4754
-72.1024,53.4191,1.4777,1.4754
-72.0444,53.4191,1.4777,1.4754
-71.9865,53.4770,1.4777,1.5170
-71.9285,53.5350,1.4777,1.5170
-71.8706,53.5930,1.4777,1.5170
-71.8126,53.5930,1.4777,1.4754
-71.7546,53.5930,1.4777,1.4754
-71.6967,53.5930,1.4777,1.4754
-71.6387,53.5930,1.4777,1.4754
-71.5808,53.5930,1.4777,1.4754
-71.5228,53.5930,1.4777,1.4754
-71.4648,53.5930,1.4777,1.4754
-71.4069,53.5930,1.4777,1.4350
-71.3489,53.5930,1.4777,1.4350
-71.2910,53.5930,1.4777,1.4350
-71.2330,53.5930,1.4777,1.4350
-71.1750,53.5930,1.4777,1.4350
-71.1171,53.5930,1.4777,1.4350
-71.0591,53.5930,1.4777,1.4350
-71.0012,53.5930,1.4777,1.4350
-70.9432,53.5930,1.4777,1.4350
-70.8852,53.5930,1.4777,1.4350
-70.8273,53.5930,1.4777,1.4350
-70.7693,53.5930,1.4777,1.4350
-70.7114,53.5930,1.4777,1.4350
-70.6534,53.6509,1.4777,1.4777
-70.5954,53.6509,1.5214,1.4777
-70.5375,53.7089,1.5214,1.5214
-70.4795,53.7089,1.5214,1.5214
-70.4216,53.7089,1.5214,1.5214
-70.3636,53.7089,1.5214,1.5214
-70.3056,53.7089,1.5214,1.5214
-70.2477,53.7089,1.5214,1.5214
-70.1897,53.7089,1.5214,1.5214
-70.1318,53.7089,1.5214,1.5214
-70.1318,53.7089,1.4845,1.5214
-70.0738,53.7089,1.4845,1.5214
-70.0158,53.7089,1.4845,1.5214
-69.9579,53.7089,1.4845,1.5214
-69.8999,53.7089,1.4845,1.5214
-69.8420,53.7089,1.4845,1.5214
-69.7840,53.7089,1.4845,1.5214
-69.7260,53.7089,1.4845,1.5214
-69.6681,53.7089,1.4845,1.5214
-69.6101,53.7089,1.4845,1.5214
-69.5522,53.7089,1.4845,1.5214
-69.4942,53.7089,1.4845,1.5214
-69.4362,53.7089,1.4845,1.5214
-69.3783,53.7089,1.4845,1.5214
